project_name,|D|,len,gtf,df,sdf,term,weight1,weight1 * gtf,weight2
jira,926,1,2,1,1,jackrabbit ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,2,2,2,another ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,2,2,backport ,2.6655809910179533,7.99674297305386,2.6655809910179533
jira,926,2,2,2,2,figure out ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,9,9,9,delay ,2.0123684772426094,18.111316295183485,2.0123684772426094
jira,926,1,2,2,2,manner ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,closed ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,set ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,half ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,week ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,2,2,2,3,week and ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,7,7,7,yes ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,1,2,2,2,store ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,experience ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,8,8,8,before ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,2,2,2,3,before doing ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,2,2,2,4,before the ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,2,2,2,david ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,2,2,service ,2.6655809910179533,7.99674297305386,2.6655809910179533
jira,926,2,2,2,2,resolve this ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,confirm ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,1,1,nio ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,2,2,2,later ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,brandon ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,submit ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,patching ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,clear ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,plan ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,failing ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,checking ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,henry ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,solution ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,10,9,9,sweet ,2.0123684772426094,20.123684772426095,2.0123684772426094
jira,926,2,2,2,4,sweet i ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,2,2,2,order ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,1,1,zookeeper ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,6,6,6,look ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,2,4,4,4,look at ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,3,2,2,3,look at it ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,4,4,4,taking ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,atul ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,any ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,team ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,alejandro ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,4,4,4,richard ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,sandy ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,jing ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,todd ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,6,6,6,andrew ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,2,2,2,adrian ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,jon ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,3,2,2,2,providing the patch ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,7,7,7,review ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,3,3,4,review and ,2.364550995353972,7.093652986061916,2.239612258745672
jira,926,1,3,3,3,ivan ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,brock ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,edward ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,ashutosh ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,enjoy ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,owen ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,5,5,5,job ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,1,4,4,4,tests ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,2,2,2,2,tests pass ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,18,18,18,thank you ,1.7113384815786283,30.80409266841531,1.7113384815786283
jira,926,4,3,3,3,thank you very much ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,5,2,2,2,thank you very much for ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,5,5,5,many ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,2,3,3,3,many thanks ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,9,9,9,version ,2.0123684772426094,18.111316295183485,2.0123684772426094
jira,926,2,2,2,2,version of ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,b ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,two ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,finding ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,2,2,2,based on ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,update ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,4,2,2,com ,2.6655809910179533,10.662323964071813,2.6655809910179533
jira,926,1,4,2,2,https ,2.6655809910179533,10.662323964071813,2.6655809910179533
jira,926,1,2,2,2,suggestion ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,bit ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,2,2,2,daniel ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,best ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,10,10,10,right ,1.9666109866819343,19.666109866819344,1.9666109866819343
jira,926,2,2,2,2,right now ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,current ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,mike ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,2,2,2,2,mike for ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,8,8,8,revision ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,1,4,4,4,rev ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,5,5,5,org ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,2,2,2,4,org apache ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,2,2,2,etc ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,took ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,2,took me ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,7,7,7,committed ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,2,2,3,committed in ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,2,2,2,save ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,5,5,5,reviews ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,1,2,2,2,daryn ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,upload ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,3,3,3,especially ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,7,7,7,stuff ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,1,3,3,3,information ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,3,information to ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,7,7,7,help ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,7,6,6,able to ,2.1884597362982907,15.319218154088034,2.1884597362982907
jira,926,1,6,6,6,glad ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,2,3,3,5,glad to ,2.2676409823459154,6.802922947037747,2.0457922327295592
jira,926,3,2,2,2,glad to be ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,parser ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,5,5,5,looking ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,3,2,2,2,looking forward to ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,16,16,16,great ,1.7624910040260096,28.199856064416153,1.7624910040260096
jira,926,2,4,4,10,great awesome ,1.9666109866819343,7.866443946727737,1.5686709780098966
jira,926,2,2,2,5,great work ,2.2676409823459154,4.535281964691831,1.8697009736738779
jira,926,1,2,2,2,results ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,nice ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,4,4,4,away ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,clean ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,latest ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,2,2,2,3,latest patch ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,5,3,3,src ,2.489489731962272,12.44744865981136,2.489489731962272
jira,926,1,2,2,2,6 ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,tested ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,4,4,4,explanation ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,176,175,175,thanks ,0.7235729379956399,127.34883708723262,0.7235729379956399
jira,926,2,2,2,3,thanks mike ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,2,42,42,69,thanks for ,1.127761895944679,47.365999629676516,0.9121620956053241
jira,926,3,2,2,2,thanks for spotting ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,3,7,7,11,thanks for your ,1.9252183015237092,13.476528110665964,1.728923656379741
jira,926,4,2,2,4,thanks for your help ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,3,17,17,31,thanks for the ,1.4752492928476617,25.079237978410248,1.214336520391663
jira,926,4,4,4,11,thanks for the patch ,1.9252183015237092,7.700873206094837,1.4858856076934466
jira,926,3,2,2,2,thanks in advance ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,11,11,18,thanks a ,1.7113384815786283,18.824723297364912,1.4974586616335472
jira,926,3,10,10,10,thanks a lot ,1.9666109866819343,19.666109866819344,1.9666109866819343
jira,926,4,5,5,7,thanks a lot for ,2.1215129466676776,10.60756473333839,1.9753849109894395
jira,926,5,2,2,4,thanks a lot for the ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,2,8,8,21,thanks to ,1.644391691948015,13.15513353558412,1.2252623842060393
jira,926,3,2,2,2,thanks so much ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,2,2,3,thanks guys ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,23,23,23,awesome ,1.6048831506643415,36.912312465279854,1.6048831506643415
jira,926,2,2,2,4,awesome stuff ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,2,2,2,5,awesome work ,2.2676409823459154,4.535281964691831,1.8697009736738779
jira,926,1,2,2,2,connection ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,5,5,5,over ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,2,2,2,3,over the ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,3,3,3,logo ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,2,due to ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,kinda ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,28,26,26,cool ,1.5516376387111164,43.445853883911255,1.5516376387111164
jira,926,2,2,2,2,cool stuff ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,2,2,6,cool thanks ,2.1884597362982907,4.376919472596581,1.7113384815786283
jira,926,2,2,2,8,cool and ,2.063520999689991,4.127041999379982,1.4614610083620283
jira,926,2,2,2,4,cool i ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,8,6,6,apache ,2.1884597362982907,17.507677890386326,2.1884597362982907
jira,926,2,2,2,4,apache org ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,2,2,2,turn ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,1,1,hints ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,8,8,8,applied ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,2,2,2,4,applied to ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,2,2,2,guillaume ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,uploaded ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,probably ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,eclipse ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,call ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,4,4,4,comment ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,5,5,5,last ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,2,2,2,2,last patch ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,client ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,http ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,6,6,6,long ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,2,2,2,threads ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,sharing ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,data ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,encoding ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,log ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,gav ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,adding ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,7,7,7,let ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,3,3,4,let s ,2.364550995353972,7.093652986061916,2.239612258745672
jira,926,1,2,2,2,fixes ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,already ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,2,2,2,large ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,2,2,2,kind of ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,unlikely ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,18,13,13,0 ,1.8526676343750976,33.34801741875176,1.8526676343750976
jira,926,1,2,2,2,strong ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,4,4,release ,2.364550995353972,14.187305972123832,2.364550995353972
jira,926,1,3,3,3,buggy ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,stack ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,16,16,16,fixed ,1.7624910040260096,28.199856064416153,1.7624910040260096
jira,926,2,2,2,2,fixed by ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,3,3,3,fixed in ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,8,7,7,hadoop ,2.1215129466676776,16.97210357334142,2.1215129466676776
jira,926,1,2,2,2,remove ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,9,8,8,trunk ,2.063520999689991,18.571688997209918,2.063520999689991
jira,926,1,2,2,2,slightly ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,9,9,9,weird ,2.0123684772426094,18.111316295183485,2.0123684772426094
jira,926,1,3,3,3,windows ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,functionality ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,everything ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,2,2,2,3,everything is ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,3,3,3,always ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,8,8,8,again ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,2,2,2,3,again for ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,2,2,2,package ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,silly ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,8,8,8,which ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,1,3,3,3,hudson ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,super ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,2,super slow ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,tool ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,base ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,until ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,4,4,were ,2.364550995353972,14.187305972123832,2.364550995353972
jira,926,1,4,4,4,wiki ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,existing ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,ie ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,4,3,3,calls ,2.489489731962272,9.957958927849088,2.489489731962272
jira,926,2,2,1,1,calls genericdata ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,6,6,6,than ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,2,3,3,3,faster than ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,3,3,3,looked at ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,mail ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,typo ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,7,7,7,done ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,1,4,4,4,once ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,2,2,2,2,once again ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,segments ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,catch ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,replaced ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,5,5,5,trivial ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,1,3,3,3,design ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,4,4,4,indeed ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,3,3,3,someone ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,non ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,worse ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,matters ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,7,7,7,got ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,2,2,2,went to ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,7,7,7,other ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,1,2,1,1,play ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,2,2,2,word ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,intended ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,realized ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,3,realized i ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,7,7,7,had ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,3,3,4,had a ,2.364550995353972,7.093652986061916,2.239612258745672
jira,926,1,2,2,2,repo ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,2,2,branch ,2.6655809910179533,10.662323964071813,2.6655809910179533
jira,926,2,2,2,2,branch 1 ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,completely ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,2,2,2,2,starting to ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,9,9,9,doing ,2.0123684772426094,18.111316295183485,2.0123684772426094
jira,926,2,2,2,4,doing it ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,4,4,4,feature ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,4,4,4,however ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,3,3,3,sigh ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,5,5,5,read ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,1,2,2,2,become ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,hdfs ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,precommit ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,forget ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,clearly ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,10,10,10,missed ,1.9666109866819343,19.666109866819344,1.9666109866819343
jira,926,1,4,4,4,confused ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,without ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,such ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,discussion ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,under ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,9,8,8,commit ,2.063520999689991,18.571688997209918,2.063520999689991
jira,926,2,2,2,3,commit this ,2.489489731962272,4.978979463924544,2.3133984729065906
jira,926,1,2,2,2,errors ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,seeing ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,13,13,13,first ,1.8526676343750976,24.08467924687627,1.8526676343750976
jira,926,1,2,2,2,agree ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,simple ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,directory ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,put ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,2,2,2,library ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,sign ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,7,7,7,comments ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,1,2,2,2,bat ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,changes ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,1,5,5,5,every ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,1,11,11,11,care ,1.9252183015237092,21.1774013167608,1.9252183015237092
jira,926,1,5,5,5,class ,2.2676409823459154,11.338204911729576,2.2676409823459154
jira,926,1,2,2,2,asking ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,4,4,its ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,13,13,13,these ,1.8526676343750976,24.08467924687627,1.8526676343750976
jira,926,1,4,4,4,guess ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,3,3,3,questions ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,2,2,2,ask ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,understand ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,8,8,8,fine ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,1,2,1,1,logical ,2.966610986681934,5.933221973363868,2.966610986681934
jira,926,1,2,2,2,accept ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,4,3,3,database ,2.489489731962272,9.957958927849088,2.489489731962272
jira,926,1,2,2,2,default ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,8,8,8,d ,2.063520999689991,16.508167997519926,2.063520999689991
jira,926,2,2,2,2,d have ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,advice ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,6,6,6,gets ,2.1884597362982907,13.130758417789744,2.1884597362982907
jira,926,2,2,2,2,gets confusing ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,ivy ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,serious ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,7,7,7,sounds ,2.1215129466676776,14.850590626673743,2.1215129466676776
jira,926,2,4,4,4,sounds like ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,3,3,3,3,sounds like a ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,4,sounds good ,2.364550995353972,4.729101990707944,2.063520999689991
jira,926,1,3,3,3,heavy ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,4,4,4,having ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,4,3,3,solr ,2.489489731962272,9.957958927849088,2.489489731962272
jira,926,1,4,4,4,around ,2.364550995353972,9.458203981415888,2.364550995353972
jira,926,1,3,3,3,4 ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,2,4 x ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,3,3,3,across ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,config ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,3,3,3,needed ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,1,11,11,11,oh ,1.9252183015237092,21.1774013167608,1.9252183015237092
jira,926,1,3,3,3,man ,2.489489731962272,7.468469195886816,2.489489731962272
jira,926,2,2,2,2,man it ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,tricky ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,somehow ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,detect ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,2,2,2,prevent ,2.6655809910179533,5.331161982035907,2.6655809910179533
jira,926,1,9,9,9,love ,2.0123684772426094,18.111316295183485,2.0123684772426094
